Execution time: 9776.224710464478 seconds

Number of crossovers applied: 29814
Number of mutations applied: 2441

Best individuals and their accuracies for each test:
Test 1 => Best Individual: 01101101, Fitness: 0.7987012987012987
Test 4097 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4098 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4099 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4100 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4101 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4102 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4103 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4104 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4105 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4106 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4107 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4108 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4109 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4110 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4111 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4112 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4113 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4114 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4115 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4116 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4117 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4118 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4119 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4120 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4121 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4122 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4123 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4124 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4125 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4126 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4127 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4128 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4129 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4130 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4131 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4132 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4133 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4134 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4135 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4136 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4137 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4138 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4139 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4140 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4141 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4142 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4143 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4144 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4145 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4146 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4147 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4148 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4149 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4150 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4151 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4152 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4153 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4154 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4155 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4156 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4157 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4158 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4159 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4160 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4161 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4162 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4163 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4164 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4165 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4166 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4167 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4168 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4169 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4170 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4171 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4172 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4173 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4174 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4175 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4176 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4177 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4178 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4179 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4180 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4181 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4182 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4183 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4184 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4185 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4186 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4187 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4188 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4189 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4190 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4191 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4192 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4193 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4194 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4195 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4196 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4197 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4198 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4199 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4200 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4201 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4202 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4203 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4204 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4205 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4206 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4207 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4208 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4209 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4210 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4211 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4212 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4213 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4214 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4215 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4216 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4217 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4218 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4219 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4220 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4221 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4222 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4223 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4224 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4225 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4226 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4227 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4228 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4229 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4230 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4231 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4232 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4233 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4234 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4235 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4236 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4237 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4238 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4239 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4240 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4241 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4242 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4243 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4244 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4245 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4246 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4247 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4248 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4249 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4250 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4251 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4252 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4253 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4254 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4255 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4256 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4257 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4258 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4259 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4260 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4261 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4262 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4263 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4264 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4265 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4266 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4267 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4268 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4269 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4270 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4271 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4272 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4273 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4274 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4275 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4276 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4277 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4278 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4279 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4280 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4281 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4282 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4283 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4284 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4285 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4286 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4287 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4288 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4289 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4290 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4291 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4292 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4293 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4294 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4295 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4296 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4297 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4298 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4299 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4300 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4301 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4302 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4303 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4304 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4305 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4306 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4307 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4308 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4309 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4310 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4311 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4312 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4313 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4314 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4315 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4316 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4317 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4318 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4319 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4320 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4321 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4322 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4323 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4324 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4325 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4326 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4327 => Best Individual: 01101111, Fitness: 0.8051948051948052
Test 4328 => Best Individual: 01101111, Fitness: 0.8051948051948052
